query_id,iteration,icd11_codes,prevalence,etiqueta,ddx_parsed,match_details
,3,"[""MF85"", ""4A44.A0"", ""4A44.A1"", ""4A40.0"", ""DA0A.Y""]","[""Desconocido"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A""]","[""unknown"", ""very_rare"", ""very_rare"", ""unknown"", ""common""]",Síndrome anti‑GBM | Vasculitis microscópica | Granulomatosis con poliangitis | Lupus eritematoso sistémico | Hemorragia alveolar idiopática,"Síndrome anti‑GBM → Enfermedad por anticuerpos antimembrana basal glomerular [semantic, 0.0%] → MF85 ;; Vasculitis microscópica → Poliangeitis microscópica [semantic, 0.0%] → 4A44.A0 ;; Granulomatosis con poliangitis → Granulomatosis con poliangeítis [fuzzy_validated, 95.1%] → 4A44.A1 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0 ;; Hemorragia alveolar idiopática → DA0A.Y [who_api, 0.0%] → DA0A.Y"
,3,"[""1B12.1"", ""4B20.1"", ""FA24"", ""4A62"", ""4A40.0""]","[""N/A"", ""6-9 / 10 000"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""1-5 / 10 000""]","[""common"", ""rare"", ""very_rare"", ""very_rare"", ""unknown""]",Uveítis tuberculosa | Sarcoidosis ocular | Artritis idiopática juvenil | Enfermedad de Behçet | Lupus eritematoso sistémico,"Uveítis tuberculosa → 1B12.1 [who_api, 0.0%] → 1B12.1 ;; Sarcoidosis ocular → Sarcoidosis [semantic, 0.0%] → 4B20.1 ;; Artritis idiopática juvenil → Artritis idiopática juvenil [exact, 100.0%] → FA24 ;; Enfermedad de Behçet → Enfermedad de Behçet [exact, 100.0%] → 4A62 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0"
,3,"[""5C63.20"", ""5C63.22"", ""5A50.1"", ""5A50.Z"", ""FB85.0""]","[""1-5 / 10 000"", ""1-9 / 100 000"", ""1-9 / 1 000 000"", ""N/A"", ""N/A""]","[""unknown"", ""very_rare"", ""ultra_rare"", ""common"", ""common""]",Riquitosis por deficiencia de vitamina D | Riquitosis hipofosfatemogénica X ligado | Pseudohipoparatiroidismo | Hipoparatiroidismo congénito | Hiperfosfatasia,"Riquitosis por deficiencia de vitamina D → Raquitismo hipocalcémico dependiente de vitamina D [semantic, 0.0%] → 5C63.20 ;; Riquitosis hipofosfatemogénica X ligado → Hipofosfatemia ligada al cromosoma X [semantic, 0.0%] → 5C63.22 ;; Pseudohipoparatiroidismo → Pseudohipoparatiroidismo [exact, 100.0%] → 5A50.1 ;; Hipoparatiroidismo congénito → Hipoparatiroidismo genético [semantic_who, 0.0%] → 5A50.Z ;; Hiperfosfatasia → FB85.0 [who_api, 0.0%] → FB85.0"
,3,"[""3B64.14"", ""2A60"", ""3A10.Y"", ""3B62.Z"", ""3B20""]","[""Desconocido"", ""1-5 / 10 000"", ""1-9 / 100 000"", ""N/A"", ""N/A""]","[""unknown"", ""unknown"", ""very_rare"", ""common"", ""common""]",Púrpura trombocitopénica trombótica | Leucemia mieloide aguda | Síndrome urémico hemolítico atípico | Trombopatía microangiopática secundaria a neoplasia | Coagulación intravascular diseminada,"Púrpura trombocitopénica trombótica → Púrpura trombótica trombocitopénica [fuzzy_validated, 100.0%] → 3B64.14 ;; Leucemia mieloide aguda → Leucemia mieloide aguda [exact, 100.0%] → 2A60 ;; Síndrome urémico hemolítico atípico → Síndrome hemolítico urémico atípico [fuzzy_validated, 100.0%] → 3A10.Y ;; Trombopatía microangiopática secundaria a neoplasia → 3B62.Z [who_api, 0.0%] → 3B62.Z ;; Coagulación intravascular diseminada → 3B20 [who_api, 0.0%] → 3B20"
,3,"[""4A44.5"", ""1C31.0"", ""NR-OTR-004"", ""EA50.2"", ""1C45""]","[""Desconocido"", ""Desconocido"", ""N/A"", ""Desconocido"", ""1-9 / 100 000""]","[""unknown"", ""unknown"", ""unclassified"", ""unknown"", ""very_rare""]",Enfermedad de Kawasaki | Fiebre de las Montañas Rocosas | Vasculitis de Henne‑Schönlein | Síndrome de escaldado estafilocócico | Síndrome de shock tóxico,"Enfermedad de Kawasaki → Enfermedad de Kawasaki [exact, 100.0%] → 4A44.5 ;; Fiebre de las Montañas Rocosas → Fiebre maculosa de las Montañas Rocosas [fuzzy_validated, 87.0%] → 1C31.0 ;; Vasculitis de Henne‑Schönlein → NR-OTR-004 [nr, 0.0%] → NR-OTR-004 ;; Síndrome de escaldado estafilocócico → Síndrome de la piel escaldada por estafilococos [semantic, 0.0%] → EA50.2 ;; Síndrome de shock tóxico → Síndrome de shock tóxico bacteriano [semantic, 0.0%] → 1C45"
,3,"[""5D00.0"", ""2A83.1"", ""MF8Y"", ""BD5Y"", ""DB93.1""]","[""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A"", ""<1 / 1 000 000"", ""N/A""]","[""very_rare"", ""unknown"", ""common"", ""ultra_rare"", ""common""]",Amyloidosis AL | Mieloma múltiple | Glomeruloesclerosis segmentaria focal | Síndrome de fuga capilar sistémica | Cirrosis,"Amyloidosis AL → Amiloidosis AL [fuzzy_validated, 92.9%] → 5D00.0 ;; Mieloma múltiple → Mieloma múltiple [exact, 100.0%] → 2A83.1 ;; Glomeruloesclerosis segmentaria focal → MF8Y [who_api, 0.0%] → MF8Y ;; Síndrome de fuga capilar sistémica → Síndrome de extravasación capilar sistémica [fuzzy_validated, 87.0%] → BD5Y ;; Cirrosis → DB93.1 [who_api, 0.0%] → DB93.1"
,3,"[""5A03.1"", ""5A03.Z"", ""2D10.1"", ""DB98.3"", ""4B20.1""]","[""N/A"", ""N/A"", ""N/A"", ""Desconocido"", ""6-9 / 10 000""]","[""common"", ""common"", ""common"", ""unknown"", ""rare""]",Tiroiditis granulomatosa | Tiroiditis bacteriana | Neoplasia tiroidea | Fiebre Q | Sarcoidosis tiroidea,"Tiroiditis granulomatosa → 5A03.1 [who_api, 0.0%] → 5A03.1 ;; Tiroiditis bacteriana → 5A03.Z [who_api, 0.0%] → 5A03.Z ;; Neoplasia tiroidea → 2D10.1 [who_api, 0.0%] → 2D10.1 ;; Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3 ;; Sarcoidosis tiroidea → Sarcoidosis [semantic, 0.0%] → 4B20.1"
,3,"[""MG47"", ""5A51.2"", ""4B20.1"", ""2A82.2"", ""NR-ENDOC-001""]","[""N/A"", ""Desconocido"", ""6-9 / 10 000"", ""1-9 / 100 000"", ""N/A""]","[""common"", ""unknown"", ""rare"", ""very_rare"", ""unclassified""]",Intoxicación por vitamina D | Hipercalcemia familiar | Sarcoidosis | Leucemia | Mutación en CYP24A1,"Intoxicación por vitamina D → MG47 [who_api, 0.0%] → MG47 ;; Hipercalcemia familiar → Hipercalcemia hipocalciúrica familiar [semantic, 0.0%] → 5A51.2 ;; Sarcoidosis → Sarcoidosis [exact, 100.0%] → 4B20.1 ;; Leucemia → Leucemia de células pilosas clásica [semantic, 0.0%] → 2A82.2 ;; Mutación en CYP24A1 → NR-ENDOC-001 [nr, 0.0%] → NR-ENDOC-001"
,3,"[""2A60"", ""XH4XG8"", ""2A82.00"", ""MA16.11"", ""2A20.2""]","[""1-5 / 10 000"", ""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A"", ""1-9 / 100 000""]","[""unknown"", ""very_rare"", ""unknown"", ""common"", ""very_rare""]",Leucemia mieloide aguda | Leucemia mielógena crónica en fase de crisis blástica | Leucemia linfoide aguda | Reacción leucemoide | Mielofibrosis,"Leucemia mieloide aguda → Leucemia mieloide aguda [exact, 100.0%] → 2A60 ;; Leucemia mielógena crónica en fase de crisis blástica → Leucemia mieloide crónica [semantic, 0.0%] → XH4XG8 ;; Leucemia linfoide aguda → Leucemia linfoblástica aguda [semantic_who, 0.0%] → 2A82.00 ;; Reacción leucemoide → MA16.11 [who_api, 0.0%] → MA16.11 ;; Mielofibrosis → Mielofibrosis primaria [semantic, 0.0%] → 2A20.2"
,3,"[""4A41.1Z"", ""8D40.2/5B57.Y"", ""FB33"", ""5A00.Z"", ""8C7Y""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Polimiositis/dermatomiositis | Miopatía por deficiencia de vitamina D | Miopatía por efectos secundarios de fármacos | Miopatía por hipotiroidismo | Miopatía de membrana,"Polimiositis/dermatomiositis → 4A41.1Z [who_api, 0.0%] → 4A41.1Z ;; Miopatía por deficiencia de vitamina D → 8D40.2/5B57.Y [who_api, 0.0%] → 8D40.2/5B57.Y ;; Miopatía por efectos secundarios de fármacos → FB33 [who_api, 0.0%] → FB33 ;; Miopatía por hipotiroidismo → 5A00.Z [who_api, 0.0%] → 5A00.Z ;; Miopatía de membrana → 8C7Y [who_api, 0.0%] → 8C7Y"
,3,"[""5A4Y"", ""LD2C"", ""NR-ENDOC-007"", ""5C51.3"", ""2E92.9""]","[""Desconocido"", ""1-5 / 10 000"", ""N/A"", ""Desconocido"", ""1-9 / 100 000""]","[""unknown"", ""unknown"", ""unclassified"", ""unknown"", ""very_rare""]",Hiperinsulinismo congénito | Síndrome de Beckwith-Wiedemann | Hiperinsulinismo asociado a teratoma sacrococcígeo | Enfermedad de almacenamiento de glucógeno tipo I | Tumor pancreático endocrino,"Hiperinsulinismo congénito → Hiperinsulinismo congénito aislado [fuzzy_validated_who, 86.7%] → 5A4Y ;; Síndrome de Beckwith-Wiedemann → Síndrome de Beckwith-Wiedemann [exact, 100.0%] → LD2C ;; Hiperinsulinismo asociado a teratoma sacrococcígeo → NR-ENDOC-007 [nr, 0.0%] → NR-ENDOC-007 ;; Enfermedad de almacenamiento de glucógeno tipo I → Enfermedad de almacenamiento de glucógeno por deficiencia de glucosa-6-fosfatasa [exact, 100.0%] → 5C51.3 ;; Tumor pancreático endocrino → Tumor neuroendocrino del páncreas [fuzzy_validated_who, 91.5%] → 2E92.9"
,3,"[""CA82.4"", ""4A44.A2"", ""CB02.11"", ""4B03.Z"", ""CB02.10""]","[""Desconocido"", ""1-9 / 100 000"", ""Desconocido"", ""Desconocido"", ""<1 / 1 000 000""]","[""unknown"", ""very_rare"", ""unknown"", ""unknown"", ""ultra_rare""]",Bronquitis alérgica pulmonar aspergilosa | Eosinofilia granulomatosis con poliangiitis | Neumonía eosinofílica crónica | Síndrome hipereosinofílico sistémico | Neumonía eosinofílica aguda,"Bronquitis alérgica pulmonar aspergilosa → Aspergilosis bronco-pulmonar alérgica [fuzzy_validated, 85.7%] → CA82.4 ;; Eosinofilia granulomatosis con poliangiitis → Granulomatosis eosinofílica con poliangeítis [fuzzy_validated, 92.0%] → 4A44.A2 ;; Neumonía eosinofílica crónica → Neumonía eosinofílica crónica idiopática [semantic, 0.0%] → CB02.11 ;; Síndrome hipereosinofílico sistémico → Síndrome hipereosinofílico idiopático [fuzzy_validated, 87.7%] → 4B03.Z ;; Neumonía eosinofílica aguda → Neumonía eosinofílica idiopática aguda [semantic, 0.0%] → CB02.10"
,3,"[""2A8Z"", ""4B20.1"", ""NR-NEUR-004"", ""2E2Z"", ""8E4A.0""]","[""1-9 / 1 000 000"", ""6-9 / 10 000"", ""N/A"", ""N/A"", ""N/A""]","[""ultra_rare"", ""rare"", ""unclassified"", ""common"", ""common""]",Linfoma cerebral | Neurosarcoidosis | Angiitis cerebral primaria | Metástasis leptomeníngea | Encefalitis paraneoplásica,"Linfoma cerebral → Linfoma primario del sistema nervioso central [semantic, 0.0%] → 2A8Z ;; Neurosarcoidosis → Sarcoidosis [semantic, 0.0%] → 4B20.1 ;; Angiitis cerebral primaria → NR-NEUR-004 [nr, 0.0%] → NR-NEUR-004 ;; Metástasis leptomeníngea → 2E2Z [who_api, 0.0%] → 2E2Z ;; Encefalitis paraneoplásica → OBSOLETO: Encefalitis límbica paraneoplásica [semantic_who, 0.0%] → 8E4A.0"
,3,"[""NR-GAST-003"", ""DD70.Z"", ""DA95"", ""2A90.7"", ""1A31""]","[""N/A"", ""N/A"", ""Desconocido"", ""<1 / 1 000 000"", ""N/A""]","[""unclassified"", ""common"", ""unknown"", ""ultra_rare"", ""common""]",Enteropatía por CVID | Enfermedad de Crohn | Enfermedad celíaca refractaria | Enteropatía asociada a linfoma EATL | Giardiasis,"Enteropatía por CVID → NR-GAST-003 [nr, 0.0%] → NR-GAST-003 ;; Enfermedad de Crohn → DD70.Z [who_api, 0.0%] → DD70.Z ;; Enfermedad celíaca refractaria → Enfermedad celíaca refractaria [exact, 100.0%] → DA95 ;; Enteropatía asociada a linfoma EATL → Linfoma de células T asociado a enteropatía [semantic, 0.0%] → 2A90.7 ;; Giardiasis → 1A31 [who_api, 0.0%] → 1A31"
,3,"[""8E4A.0"", ""8E4A.0"", ""NR-NEUR-010"", ""1F00.21"", ""6A4Z""]","[""Desconocido"", ""<1 / 1 000 000"", ""N/A"", ""Desconocido"", ""<1 / 1 000 000""]","[""unknown"", ""ultra_rare"", ""unclassified"", ""unknown"", ""ultra_rare""]",Encefalitis anti‑NMDA receptor | Encefalopatía de Hashimoto | Encefalitis anti‑LGI1 | Encefalitis por HSV‑1 | Catatonia,"Encefalitis anti‑NMDA receptor → Encefalitis del receptor NMDA [semantic_who, 0.0%] → 8E4A.0 ;; Encefalopatía de Hashimoto → Encefalopatía sensible a esteroides asociada a tiroiditis autoinmune [semantic, 0.0%] → 8E4A.0 ;; Encefalitis anti‑LGI1 → NR-NEUR-010 [nr, 0.0%] → NR-NEUR-010 ;; Encefalitis por HSV‑1 → Encefalitis por el virus del herpes simple [semantic, 0.0%] → 1F00.21 ;; Catatonia → Catatonía idiopática [semantic_who, 0.0%] → 6A4Z"
,3,"[""4A43.0"", ""XH1VJ3"", ""4B2Y"", ""4A43.0"", ""2A83.2""]","[""N/A"", ""<1 / 1 000 000"", ""N/A"", ""1-9 / 100 000"", ""Desconocido""]","[""common"", ""ultra_rare"", ""common"", ""very_rare"", ""unknown""]",Enfermedad IgG4‑relacionada | Enfermedad de Erdheim-Chester | Síndrome de Castleman multicéntrico | Fibrosis retroperitoneal idiopática | Plasmocitoma,"Enfermedad IgG4‑relacionada → 4A43.0 [who_api, 0.0%] → 4A43.0 ;; Enfermedad de Erdheim-Chester → Enfermedad de Erdheim-Chester [exact, 100.0%] → XH1VJ3 ;; Síndrome de Castleman multicéntrico → OBSOLETO: Enfermedad de Castleman multicéntrica [semantic_who, 0.0%] → 4B2Y ;; Fibrosis retroperitoneal idiopática → Fibrosis retroperitoneal asociada a IgG4 [exact, 100.0%] → 4A43.0 ;; Plasmocitoma → Plasmacitoma [fuzzy_validated, 91.7%] → 2A83.2"
,3,"[""1F2C"", ""1G40"", ""RA01"", ""4A85.03"", ""1F20""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""Desconocido""]","[""common"", ""common"", ""common"", ""unclassified"", ""unknown""]",Mucormicosis cutánea | Sepsis bacteriana | COVID‑19 | Vasculitis inducida por fármacos | Aspergilosis,"Mucormicosis cutánea → 1F2C [who_api, 0.0%] → 1F2C ;; Sepsis bacteriana → 1G40 [who_api, 0.0%] → 1G40 ;; COVID‑19 → RA01 [who_api, 0.0%] → RA01 ;; Vasculitis inducida por fármacos → Vasculitis inducida por fármacos [exact, 100.0%] → 4A85.03 ;; Aspergilosis → Aspergilosis [exact, 100.0%] → 1F20"
,3,"[""JB4Z"", ""JB4Z"", ""6E20"", ""NR-OTR-010"", ""6B00""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""unclassified"", ""common""]",Trastorno obsesivo‑compulsivo postparto | Trastorno de ansiedad del posparto | Depresión postparto | Trastorno de estrés posttraumático posparto | Trastorno de ansiedad generalizada postparto,"Trastorno obsesivo‑compulsivo postparto → JB4Z [who_api, 0.0%] → JB4Z ;; Trastorno de ansiedad del posparto → JB4Z [who_api, 0.0%] → JB4Z ;; Depresión postparto → 6E20 [who_api, 0.0%] → 6E20 ;; Trastorno de estrés posttraumático posparto → NR-OTR-010 [nr, 0.0%] → NR-OTR-010 ;; Trastorno de ansiedad generalizada postparto → 6B00 [who_api, 0.0%] → 6B00"
,3,"[""EB20"", ""EB21"", ""EB20"", ""FA24.4"", ""2A60""]","[""Desconocido"", ""Desconocido"", ""Desconocido"", ""1-9 / 100 000"", ""1-5 / 10 000""]","[""unknown"", ""unknown"", ""unknown"", ""very_rare"", ""unknown""]",Síndrome de Sweet | Pioderma gangrenoso | Síndrome de Sweet posparto | Enfermedad de Still | Leucemia mieloide,"Síndrome de Sweet → Síndrome de Sweet [exact, 100.0%] → EB20 ;; Pioderma gangrenoso → Pioderma gangrenoso [exact, 100.0%] → EB21 ;; Síndrome de Sweet posparto → Síndrome de Sweet [semantic, 0.0%] → EB20 ;; Enfermedad de Still → Artritis idiopática juvenil de inicio sistémico [exact, 100.0%] → FA24.4 ;; Leucemia mieloide → Leucemia mieloide aguda [fuzzy_validated, 85.0%] → 2A60"
,3,"[""1C41"", ""4A45"", ""BB40"", ""DB90.0"", ""NR-INFEC-004""]","[""N/A"", ""N/A"", ""Desconocido"", ""N/A"", ""N/A""]","[""common"", ""unclassified"", ""unknown"", ""common"", ""unclassified""]",Infección bacteriana | Síndrome antifosfolípido secundario | Endocarditis infecciosa | Absceso hepático | Sepsis asociada a VIH,"Infección bacteriana → 1C41 [who_api, 0.0%] → 1C41 ;; Síndrome antifosfolípido secundario → Síndrome antifosfolípido [semantic, 0.0%] → 4A45 ;; Endocarditis infecciosa → Endocarditis infecciosa [exact, 100.0%] → BB40 ;; Absceso hepático → DB90.0 [who_api, 0.0%] → DB90.0 ;; Sepsis asociada a VIH → NR-INFEC-004 [nr, 0.0%] → NR-INFEC-004"
,3,"[""2C73.2"", ""2C73.2"", ""2F32.Y"", ""2C73.0Z"", ""2E03""]","[""1-9 / 1 000 000"", ""1-9 / 1 000 000"", ""Desconocido"", ""N/A"", ""N/A""]","[""ultra_rare"", ""ultra_rare"", ""unknown"", ""common"", ""common""]",Tumor de célula granulosa | Tumor de célula granulosa juvenil | Fibrothecoma | Carcinoma seroso de ovario | Tumor metastásico Krukenberg,"Tumor de célula granulosa → Tumor maligno de células de la granulosa de ovario [semantic, 0.0%] → 2C73.2 ;; Tumor de célula granulosa juvenil → Tumor maligno de células de la granulosa de ovario [semantic, 0.0%] → 2C73.2 ;; Fibrothecoma → Fibrotecoma ovárico [semantic, 0.0%] → 2F32.Y ;; Carcinoma seroso de ovario → 2C73.0Z [who_api, 0.0%] → 2C73.0Z ;; Tumor metastásico Krukenberg → 2E03 [who_api, 0.0%] → 2E03"
,3,"[""CA40.20"", ""CB03.2"", ""CB03.4"", ""1B12.Y"", ""2C25.Y""]","[""N/A"", ""Desconocido"", ""1-5 / 10 000"", ""N/A"", ""Desconocido""]","[""common"", ""unknown"", ""unknown"", ""unclassified"", ""unknown""]",Neumonía por Pneumocystis | Neumonía organizante críptica | Fibrosis pulmonar idiopática | Tuberculosis miliar | Linfoma pulmonar,"Neumonía por Pneumocystis → CA40.20 [who_api, 0.0%] → CA40.20 ;; Neumonía organizante críptica → Neumonía con organización criptogénica [semantic, 0.0%] → CB03.2 ;; Fibrosis pulmonar idiopática → Fibrosis pulmonar idiopática [exact, 100.0%] → CB03.4 ;; Tuberculosis miliar → Tuberculosis multifocal [semantic, 0.0%] → 1B12.Y ;; Linfoma pulmonar → Linfoma pulmonar primario [semantic, 0.0%] → 2C25.Y"
,3,"[""2A85.4"", ""2A83.2"", ""2B33.5"", ""2A83.1"", ""2A83.0""]","[""Desconocido"", ""1-9 / 1 000 000"", ""N/A"", ""1-5 / 10 000"", ""N/A""]","[""unknown"", ""ultra_rare"", ""common"", ""unknown"", ""common""]",Macroglobulinemia de Waldenström | Plasmocitoma extramedular | Linfoma plasmacítico | Mieloma múltiple | Gammapatía monoclonal de significado incierto,"Macroglobulinemia de Waldenström → Macroglobulinemia de Waldenström [exact, 100.0%] → 2A85.4 ;; Plasmocitoma extramedular → Plasmacitoma extramedular de tejidos blandos [semantic, 0.0%] → 2A83.2 ;; Linfoma plasmacítico → 2B33.5 [who_api, 0.0%] → 2B33.5 ;; Mieloma múltiple → Mieloma múltiple [exact, 100.0%] → 2A83.1 ;; Gammapatía monoclonal de significado incierto → 2A83.0 [who_api, 0.0%] → 2A83.0"
,3,"[""1C19.1"", ""CA40.0Z"", ""NR-RESP-002"", ""CA40.Z"", ""NR-RESP-003""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""unclassified"", ""common"", ""unclassified""]",Neumonía por Legionella | Neumonía bacteriana grave | Pneumonía viral grave | Neumonía atípica | Neumonía por bacterias gram‑negativas,"Neumonía por Legionella → 1C19.1 [who_api, 0.0%] → 1C19.1 ;; Neumonía bacteriana grave → CA40.0Z [who_api, 0.0%] → CA40.0Z ;; Pneumonía viral grave → NR-RESP-002 [nr, 0.0%] → NR-RESP-002 ;; Neumonía atípica → CA40.Z [who_api, 0.0%] → CA40.Z ;; Neumonía por bacterias gram‑negativas → NR-RESP-003 [nr, 0.0%] → NR-RESP-003"
,3,"[""8C01.0"", ""1A11.1"", ""5C53.23"", ""KA65.4"", ""8A42""]","[""1-9 / 100 000"", ""Desconocido"", ""<1 / 1 000 000"", ""N/A"", ""Desconocido""]","[""very_rare"", ""unknown"", ""ultra_rare"", ""common"", ""unknown""]",Síndrome de Guillain-Barré | Botulismo neonatal | Encefalopatía mitocondrial | Meningitis listerial neonatal | Encefalomielitis aguda desmielinizante,"Síndrome de Guillain-Barré → Síndrome de Guillain-Barré [exact, 100.0%] → 8C01.0 ;; Botulismo neonatal → Botulismo infantil [semantic, 0.0%] → 1A11.1 ;; Encefalopatía mitocondrial → Encefalomiopatía mitocondrial grave ligada al cromosoma X [semantic, 0.0%] → 5C53.23 ;; Meningitis listerial neonatal → KA65.4 [who_api, 0.0%] → KA65.4 ;; Encefalomielitis aguda desmielinizante → Encefalomielitis aguda diseminada [exact, 100.0%] → 8A42"
,3,"[""NR-INFEC-007"", ""FA2Z"", ""FA2Z"", ""MA15.0"", ""FB84.Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unclassified"", ""common"", ""common"", ""common"", ""common""]",Sepsis por infección bacteriana hipocéntrica | Artritis protésica infecciosa | Artritis protésica no infecciosa | Bacteriemia | Osteomielitis,"Sepsis por infección bacteriana hipocéntrica → NR-INFEC-007 [nr, 0.0%] → NR-INFEC-007 ;; Artritis protésica infecciosa → FA2Z [who_api, 0.0%] → FA2Z ;; Artritis protésica no infecciosa → FA2Z [who_api, 0.0%] → FA2Z ;; Bacteriemia → MA15.0 [who_api, 0.0%] → MA15.0 ;; Osteomielitis → FB84.Z [who_api, 0.0%] → FB84.Z"
,3,"[""MG26"", ""NR-NEUR-011"", ""1C8E.Z"", ""NR-OTR-014"", ""EH65""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""unclassified"", ""common"", ""unclassified"", ""common""]",Fiebre de Osprey | Neuroborreliosis | Meningitis viral | Síndrome inflamatorio de sensibilidades | DRESS,"Fiebre de Osprey → MG26 [who_api, 0.0%] → MG26 ;; Neuroborreliosis → NR-NEUR-011 [nr, 0.0%] → NR-NEUR-011 ;; Meningitis viral → 1C8E.Z [who_api, 0.0%] → 1C8E.Z ;; Síndrome inflamatorio de sensibilidades → NR-OTR-014 [nr, 0.0%] → NR-OTR-014 ;; DRESS → EH65 [who_api, 0.0%] → EH65"
